tweet_id,content,posted_at,language,retweet_count,flag,user_id
5261,Omg worst party ever!!! I just wasted 20 dollars!!! It's takes me a month to work for that!!! ,Fri Apr 17 21:52:26 PDT 2009,English,41839,NO_QUERY,5261
5262,"my baby boo, love of my life, best friend evar is finally tweeting. or twatting.  @victoriazombie",Fri Apr 17 21:52:27 PDT 2009,English,65890,NO_QUERY,5262
5263,"Wont go back to KFC for a while.  Where KFC failed is: I ordered my usual fave, but their guy suggested the &quot;special&quot; instead. Not yum ...",Fri Apr 17 21:52:31 PDT 2009,English,23749,NO_QUERY,5263
5264,I want one. ,Fri Apr 17 21:52:38 PDT 2009,English,33692,NO_QUERY,5264
5265,"I was going to watch the end of the Mariners game (I have a thing for Kenji Jojima), but it's over already ",Fri Apr 17 21:52:43 PDT 2009,English,15394,NO_QUERY,5265
5266,@LaTruce huhuhuhu  i wish i was with you guys... having chickfila... boo school ruins EVERYTHING!!!!!,Fri Apr 17 21:52:47 PDT 2009,English,110494,NO_QUERY,5266
5267,is catching up on his tv shows while getting ready to work this whole weekend ,Fri Apr 17 21:52:50 PDT 2009,English,22123,NO_QUERY,5267
5268,Painfully hungry...  Bring my appetizers plz.,Fri Apr 17 21:55:54 PDT 2009,English,97459,NO_QUERY,5268
5269,"@fairminder Audi A6, fender gone, insurance claims it was a $3000 damage,  and the Merc I hit even more ",Fri Apr 17 21:55:54 PDT 2009,English,31144,NO_QUERY,5269
5270,@HaileyATL her mom always finds something to say to make her not go.. im sure she will if not umm.. idk ,Fri Apr 17 21:55:55 PDT 2009,English,8069,NO_QUERY,5270
5271,Broken gas gauge + mechanic driving my bus = thought I had more gas.  @mattbratcher and @briantruong had to push it to the station.,Fri Apr 17 21:55:59 PDT 2009,English,18201,NO_QUERY,5271
5272,"Boys in the bath, then off to bed!  Can't wait for Bloomin' Fest tomorrow...hoping the weather is good!  Looks bad for Sunday ",Fri Apr 17 21:55:59 PDT 2009,English,97935,NO_QUERY,5272
5273,3 beautiful women here.  all taken. grr. lol,Fri Apr 17 21:56:00 PDT 2009,English,84668,NO_QUERY,5273
5274,"@APHood we may have voting power, but the lobbyist for the banks have the money power. And politicians ALWAYS usually go for the money! ",Fri Apr 17 21:56:03 PDT 2009,English,41442,NO_QUERY,5274
5275,"@perezhilton I'm so sad u feel that way!  I hope u meet him afterwards, he's totally awesome and nice",Fri Apr 17 21:56:06 PDT 2009,English,21765,NO_QUERY,5275
5276,I REALLY REALLY miss U bryan!!  ...,Fri Apr 17 21:56:06 PDT 2009,English,50320,NO_QUERY,5276
5277,It's really cold backstage tonight.  WTF?!?  ,Fri Apr 17 21:56:06 PDT 2009,English,73216,NO_QUERY,5277
5278,I am in a cul de sac ,Fri Apr 17 21:56:12 PDT 2009,English,92722,NO_QUERY,5278
5279,@ddlovato I just saw your tour dates and now I am sad..You come to houston two days before I get home from vacation ,Fri Apr 17 21:56:12 PDT 2009,English,124726,NO_QUERY,5279
5280,"@heidimontag if your BEST friend in the WHOLE WORLD died in a sudden car crash, what would you say to her parents?  that just happened 2me",Fri Apr 17 21:56:14 PDT 2009,English,50239,NO_QUERY,5280
5281,"Still no electricity, two days now dangit. PG&amp;E has missed the appointment we had ",Fri Apr 17 21:56:15 PDT 2009,English,2757,NO_QUERY,5281
5282,So bored.  Need something to do on a Friday night.  ,Fri Apr 17 21:56:17 PDT 2009,English,44664,NO_QUERY,5282
5283,arghhhh cant get a picture on ,Fri Apr 17 21:56:19 PDT 2009,English,47051,NO_QUERY,5283
5284,@Sn0wrose He's leaving us (SC) and moving to Cali today. ,Fri Apr 17 21:56:25 PDT 2009,English,83435,NO_QUERY,5284
5285,feels she wasted her day off. ,Fri Apr 17 21:56:28 PDT 2009,English,28277,NO_QUERY,5285
5286,@Tyrese4ReaL Missed u today..no words of inspiration or deep questions  ...hope to hear more from u 2morrow,Fri Apr 17 21:56:27 PDT 2009,English,17093,NO_QUERY,5286
5287,"@taracuda yes, I've had twitter unfollow 1 person so far.  They finally fixed it, but now she hasn't posted for a few days.  bummer ",Fri Apr 17 21:56:29 PDT 2009,English,123590,NO_QUERY,5287
5288,@TramJonas the jb haters need to get a life and stop trash talking about them. ,Fri Apr 17 21:56:31 PDT 2009,English,92674,NO_QUERY,5288
5289, I've been cheating on Twitter w/ WORK!!!! Money over Bitches!!! Hahaha,Fri Apr 17 21:56:33 PDT 2009,English,25138,NO_QUERY,5289
5290,@MadAudMe Did you delete your facebook?  ,Fri Apr 17 21:56:35 PDT 2009,English,52248,NO_QUERY,5290
5291,"@kamilahmarshall sorry for your loss, lady.  xo",Fri Apr 17 21:56:36 PDT 2009,English,95735,NO_QUERY,5291
5292,@VibratingOptimi sorry 2 hear that  Perk Up buttercup!,Fri Apr 17 21:56:38 PDT 2009,English,86137,NO_QUERY,5292
5293,I want a hair wrap. Someone do one for me pleaaaase ,Fri Apr 17 21:56:40 PDT 2009,English,109782,NO_QUERY,5293
5294,6.30am wake up (5.30am uk time) ouch! Off to catch the eurostar back to london ,Fri Apr 17 21:56:40 PDT 2009,English,110488,NO_QUERY,5294
5295,upset stomach  [$eanyBushk!ll],Fri Apr 17 21:56:45 PDT 2009,English,38948,NO_QUERY,5295
5296,"@mattedge To be honest im leaning more towards the 650 at the moment. I just dont need that massive pulling power, nor that price tag ",Fri Apr 17 21:56:45 PDT 2009,English,51438,NO_QUERY,5296
5297,@AmandaPursell sorry bout your luck ,Fri Apr 17 21:56:47 PDT 2009,English,39554,NO_QUERY,5297
5298,Yay! It seems I'm still working in La Quinta this coming week ,Fri Apr 17 21:56:48 PDT 2009,English,88437,NO_QUERY,5298
5299,I'm really sad ,Fri Apr 17 21:56:51 PDT 2009,English,69323,NO_QUERY,5299
5300,Dont wanna go to work in the morning  got soo much other stuff to do! Blahh. Good night,Fri Apr 17 21:56:55 PDT 2009,English,114758,NO_QUERY,5300
5301,"Boys in the bath, then off to bed! Can't wait for Bloomin' Fest tomorrow...hoping the weather is good! Looks bad for Sunday ",Fri Apr 17 21:56:57 PDT 2009,English,108285,NO_QUERY,5301
5302,"@AcidInk haah is it? i havent seen it  really sad, id love to. i mean, it LOOKS amazing ",Fri Apr 17 21:56:58 PDT 2009,English,38164,NO_QUERY,5302
5303,"Officially sick.  Green Tea, Golden Seal, Echinacea and zinc = very good. Nyquill and sleeping in = awesome.",Fri Apr 17 21:56:59 PDT 2009,English,69654,NO_QUERY,5303
5304,i feel like writing on tumblr but i don't have a laptop ,Fri Apr 17 21:57:02 PDT 2009,English,122359,NO_QUERY,5304
5305,"Missing my hubby, home alone ",Fri Apr 17 21:57:02 PDT 2009,English,50281,NO_QUERY,5305
5306,girls no naughty things for me tonite.. i can not be a tigress  since hubby fell a sleep on the couch b/c of boredom,Fri Apr 17 21:57:02 PDT 2009,English,125319,NO_QUERY,5306
5307,Rehearsal at 8:15 tomorrow. ,Fri Apr 17 21:57:03 PDT 2009,English,62137,NO_QUERY,5307
5308,Well now i really just want to go home ,Fri Apr 17 21:57:03 PDT 2009,English,101732,NO_QUERY,5308
5309,on washighton ext watching drag races! intense life i live. doug lives june 10th ,Fri Apr 17 21:57:07 PDT 2009,English,42219,NO_QUERY,5309
5310,Last night at my last ASP ,Fri Apr 17 21:57:05 PDT 2009,English,49858,NO_QUERY,5310
5311,no fall out boy tomorrow ,Fri Apr 17 21:57:07 PDT 2009,English,13216,NO_QUERY,5311
5312,just got home from work...work again tomorrow morning.  shower then bed now...,Fri Apr 17 21:57:08 PDT 2009,English,12165,NO_QUERY,5312
5313,"@katluvsdmb don't worry, I grabbed a branch halfway down. there're just no hand holds to grab to climb back up. ",Fri Apr 17 21:57:10 PDT 2009,English,51857,NO_QUERY,5313
5314,finally home. watching @danecook on kimmel and going to bed (sans chihuahua  ),Fri Apr 17 21:57:10 PDT 2009,English,79604,NO_QUERY,5314
5315,2 episodes away from being caught up...  ,Fri Apr 17 21:57:11 PDT 2009,English,23233,NO_QUERY,5315
5316,spring break is almost over_  but  at the same time about it,Fri Apr 17 21:57:13 PDT 2009,English,50783,NO_QUERY,5316
5317,OMG  the saddest thing just happened! so most people might think its realy wierd but i think its soooooo sweet! anyone that knows me.....,Fri Apr 17 21:57:19 PDT 2009,English,31922,NO_QUERY,5317
5318,Sprained ankle...... Hollies house with a shot ton of people...... ,Fri Apr 17 21:57:19 PDT 2009,English,61432,NO_QUERY,5318
5319,@billbeckett a couple of sad faces...   =[  or  =(  or    or  :[  or probly many more (Y),Fri Apr 17 21:57:21 PDT 2009,English,14230,NO_QUERY,5319
5320,@stasia15 ....i just got real sad ,Fri Apr 17 21:57:21 PDT 2009,English,124485,NO_QUERY,5320
5321,T_T hungry. but too lazy to get up. ,Fri Apr 17 21:57:22 PDT 2009,English,16030,NO_QUERY,5321
5322,Omg tennesse is another kansas!  ugh. Six more hours left! *Marz*,Fri Apr 17 21:57:23 PDT 2009,English,65,NO_QUERY,5322
5323,@zshoup you really have no idea.  i have this great city and no one to destroy it with ,Fri Apr 17 21:57:23 PDT 2009,English,125624,NO_QUERY,5323
5324,IPL Starts early in morning... will miss my first match. ,Fri Apr 17 21:57:27 PDT 2009,English,5297,NO_QUERY,5324
5325,"Just had a VNS implanted which didn't help and had it turned off. $36,000 attempt to help her...failed. ",Fri Apr 17 21:57:27 PDT 2009,English,72022,NO_QUERY,5325
5326,"@vdvl Hey!  How did he tell you that it went?  He forgot to tell me where it was gonna be held, and I missed it ",Fri Apr 17 21:57:28 PDT 2009,English,112129,NO_QUERY,5326
5327,@ditchcat you're welcome! now what would baudrillard do. ,Fri Apr 17 21:57:28 PDT 2009,English,3092,NO_QUERY,5327
5328,"So much pain  Haha. God, Kayla, we're stupid.",Fri Apr 17 21:57:33 PDT 2009,English,122365,NO_QUERY,5328
5329,@jeckyl25 &amp; FYI...that suuucckkks! (bout the carrrr) ,Fri Apr 17 21:57:38 PDT 2009,English,40135,NO_QUERY,5329
5330,@theVIPERroom ahhh i was just there sunday night! ,Fri Apr 17 21:57:39 PDT 2009,English,122094,NO_QUERY,5330
5331,waiting for India to hit the stage...I can't believe I left my camera  oh well having fun with my mom and bro,Fri Apr 17 21:57:42 PDT 2009,English,100441,NO_QUERY,5331
5332,Watchin A Scanner Darkly... Sneezin up a storm ,Fri Apr 17 21:57:42 PDT 2009,English,17323,NO_QUERY,5332
5333,$3 for coors light.  not a good deal!,Fri Apr 17 21:57:42 PDT 2009,English,73515,NO_QUERY,5333
5334,dang my neck hurts so baddd i want to cry   *:+peace +:*,Fri Apr 17 21:57:47 PDT 2009,English,113452,NO_QUERY,5334
5335,@lauren42 hope Yall have fun without me tomorrow. Im so jealous and mad i cant go. ,Fri Apr 17 21:59:46 PDT 2009,English,43581,NO_QUERY,5335
5336,been out all day looking for something new to wear for Birthday next week with absolutley no luck ,Fri Apr 17 21:59:48 PDT 2009,English,68602,NO_QUERY,5336
5337,I am teary eyed I want my firefly back. Wish river would have contributed to the documentary but it was amazing. I'm super sad now ,Fri Apr 17 21:59:50 PDT 2009,English,40868,NO_QUERY,5337
5338,@djbolt  lol sorry haha I thought a try a hot Bath didn't work... still awake and I am so hating on u and ur ability to sleep ,Fri Apr 17 21:59:49 PDT 2009,English,125353,NO_QUERY,5338
5339,back to the grind on monday...depressing ,Fri Apr 17 21:59:49 PDT 2009,English,79576,NO_QUERY,5339
5340,"@greggrunberg Now I'm wanting to dig out the dvd and make sure, but it's 6am and I should head to bed...tough decisions ",Fri Apr 17 21:59:51 PDT 2009,English,68035,NO_QUERY,5340
5341,Some one asked me if I was a carnie tonight on the sky train ,Fri Apr 17 21:59:51 PDT 2009,English,7398,NO_QUERY,5341
5342,I got a cut in my mouth in the back. I can't even eat.  b,Fri Apr 17 21:59:53 PDT 2009,English,9519,NO_QUERY,5342
5343,@whatkilesaid ,Fri Apr 17 21:59:55 PDT 2009,English,82406,NO_QUERY,5343
5344,@Obanga    never got that phone call... lol,Fri Apr 17 21:59:56 PDT 2009,English,85005,NO_QUERY,5344
5345,@hellparade i know it should but people think its lame...  they dont love me enough,Fri Apr 17 21:59:56 PDT 2009,English,62972,NO_QUERY,5345
5346,OK-I have to get off twitter-got 2 get up early &amp; take one of my teen-kids to dentist-has 2 b on a Sat.   Holly asleep by my feet-poor pup,Fri Apr 17 21:59:59 PDT 2009,English,92182,NO_QUERY,5346
5347,@tweetchild  Clean Me!,Fri Apr 17 22:00:01 PDT 2009,English,62109,NO_QUERY,5347
5348,@tweetchild  Clean Me!,Fri Apr 17 22:00:01 PDT 2009,English,35657,NO_QUERY,5348
5349,@chromachris  Clean Me!,Fri Apr 17 22:00:02 PDT 2009,English,46906,NO_QUERY,5349
5350,Missing you... ,Fri Apr 17 22:00:03 PDT 2009,English,98437,NO_QUERY,5350
5351,@reatlas  Clean Me!,Fri Apr 17 22:00:03 PDT 2009,English,114397,NO_QUERY,5351
5352,@chromachris  Clean Me!,Fri Apr 17 22:00:03 PDT 2009,English,58071,NO_QUERY,5352
5353,@reatlas  Clean Me!,Fri Apr 17 22:00:04 PDT 2009,English,64300,NO_QUERY,5353
5354,@reatlas  hungry!,Fri Apr 17 22:00:06 PDT 2009,English,8240,NO_QUERY,5354
5355,sleepy star wars loner ,Fri Apr 17 22:00:08 PDT 2009,English,74049,NO_QUERY,5355
5356,@MAGGIECHICKEN HA! im printing mine @ school coz my printer can be pretty dodddgy. cost me like 15 bucks ,Fri Apr 17 22:00:13 PDT 2009,English,32609,NO_QUERY,5356
5357,@KimKardashian  Is Khloe on Twitter?  I hope I didn't follow the fake one. ,Fri Apr 17 22:00:18 PDT 2009,English,123577,NO_QUERY,5357
5358,"Pondering food, pondering updating my Zune, pondering being an uncle to a pair of nephews 2300 miles away.  I has a sad. ",Fri Apr 17 22:00:18 PDT 2009,English,119232,NO_QUERY,5358
5359,Fridays without Terminator and Dollhouse just aren't the same. ,Fri Apr 17 22:00:30 PDT 2009,English,26260,NO_QUERY,5359
5360,"going off to bed, gots to open pbread then closing appdizzle, the usual Saturday.   no free time.",Fri Apr 17 22:00:32 PDT 2009,English,64604,NO_QUERY,5360
5361,IS AT WORK WITH A STOMACH ACHE ,Fri Apr 17 22:00:36 PDT 2009,English,31901,NO_QUERY,5361
5362,Trying to catch up on my shows online but I am apprently already caught up! That sucks  What now?,Fri Apr 17 22:00:36 PDT 2009,English,117141,NO_QUERY,5362
5363,@ricklondon hehe..making more competition for myself!  .. I'm going to try to pen something for your cartoon of Mariel &amp; family,Fri Apr 17 22:00:40 PDT 2009,English,6498,NO_QUERY,5363
5364,@KimKardashian tell ppl 2 folo me2 plz! I'm new also n love u. I'll do nethin plzzz! Im follown both of ur friends. ,Fri Apr 17 22:00:43 PDT 2009,English,91152,NO_QUERY,5364
5365,Didn't do as well as I'd hoped on EarthDay footprint quiz http://earthday.net/footprint/flash.html 3-7 earths ,Fri Apr 17 22:00:46 PDT 2009,English,69064,NO_QUERY,5365
5366,Kean univ. Senior formal 2moprrow night.. gonna be crizaxy.. the dj never has a date   lol,Fri Apr 17 22:00:46 PDT 2009,English,34007,NO_QUERY,5366
5367,sad 'cause of some people ,Fri Apr 17 22:00:52 PDT 2009,English,14438,NO_QUERY,5367
5368,@The_Tyree I miss the homie Remy! ,Fri Apr 17 22:00:52 PDT 2009,English,50060,NO_QUERY,5368
5369,"@IamDomo OMG! Kelly really responded. Diddy never responds to me, ",Fri Apr 17 22:00:53 PDT 2009,English,120343,NO_QUERY,5369
5370,i have the biggest headache in the world ,Fri Apr 17 22:00:54 PDT 2009,English,121732,NO_QUERY,5370
5371,stoked to go up to LA tomorrow for a Birthday Bash!! woot!! but sad im missing Coachella... ,Fri Apr 17 22:00:56 PDT 2009,English,76832,NO_QUERY,5371
5372,"@lyteforce My house don't watch enough TV to get an HD box. It's like 400 bucks, then monthly cable fee. :\ But it's so presh. ",Fri Apr 17 22:00:56 PDT 2009,English,70189,NO_QUERY,5372
5373,"@Dee_Humidifier i am not bad . i felt better on thursday , but today my brain is itchy and it's hard to stay awake  how are you ?",Fri Apr 17 22:00:58 PDT 2009,English,120802,NO_QUERY,5373
5374,I'm still stiff and ready to rip my spine out. Ow! But it might feel better ,Fri Apr 17 22:00:59 PDT 2009,English,66540,NO_QUERY,5374
5375,@EmpressZakiya lol yea follow me though i need more followers lol ,Fri Apr 17 22:01:06 PDT 2009,English,40424,NO_QUERY,5375
5376,I miss sekhar uncle working in that cake factory thing ,Fri Apr 17 22:01:08 PDT 2009,English,46729,NO_QUERY,5376
5377,grrr - some relationships are worth too much effort ... and you wonder whether it is really worth it ,Fri Apr 17 22:01:13 PDT 2009,English,2120,NO_QUERY,5377
5378,@meloballerpoet (continuation) lmaoo I fell asleep work up at 9:30  then I was watching stomp the yard it finished at 12am order Chinese,Fri Apr 17 22:01:16 PDT 2009,English,121955,NO_QUERY,5378
5379,Wanting to see Seventeen Again. ,Fri Apr 17 22:01:17 PDT 2009,English,10484,NO_QUERY,5379
5380,"I'm on the world wide web searching for real estate, and there is way too much that I'm seeing and not enough that I'm liking ",Fri Apr 17 22:01:21 PDT 2009,English,68136,NO_QUERY,5380
5381,Edward Cullen has B�la Lugosi spinning in his grave. ,Fri Apr 17 22:01:22 PDT 2009,English,75403,NO_QUERY,5381
5382,"Waited an hour to be seated, an hour to get our food and then the food was cold. Tres Agaves resturant ",Fri Apr 17 22:01:26 PDT 2009,English,56568,NO_QUERY,5382
5383,so freaking glad that its gonna be warm on monday. hell ya. sad that ryan is moving in november ,Fri Apr 17 22:01:32 PDT 2009,English,29891,NO_QUERY,5383
5384,WHY AREN'T I AT COACHELLA?! I'll just watch my Roy Orbison bluray instead ,Fri Apr 17 22:01:32 PDT 2009,English,118791,NO_QUERY,5384
5385,@kiahk happy birthday love sorry im late  i hope u had a great one love ya xoxo,Fri Apr 17 22:01:36 PDT 2009,English,88557,NO_QUERY,5385
5386,@CHELLETASTIC ,Fri Apr 17 22:01:40 PDT 2009,English,62566,NO_QUERY,5386
5387,@brittneygreen you were sleepy though! ,Fri Apr 17 22:01:46 PDT 2009,English,86086,NO_QUERY,5387
5388,"@fabwrldgoodlif tell her I love her so so much, and congratulations on her engagement! Just got to LA gone the entire weekend  miss u all",Fri Apr 17 22:01:47 PDT 2009,English,85896,NO_QUERY,5388
5389,Monster.com website is down ,Fri Apr 17 22:01:47 PDT 2009,English,87641,NO_QUERY,5389
5390,@Emily_Rizzo omg omg omg omg that just made me so happy! i was supposed to go down for the game tonight..but i didnt  it was awesome tho!,Fri Apr 17 22:01:49 PDT 2009,English,92552,NO_QUERY,5390
5391,"actually these are quite good....tweeting fr my ph so i cant respond directly,  ",Fri Apr 17 22:01:57 PDT 2009,English,105148,NO_QUERY,5391
5392,Trying to get this fu** page.. ,Fri Apr 17 22:02:19 PDT 2009,English,28937,NO_QUERY,5392
5393,"Man... so many people watching hockey tonight, I feel like a slacker. I'm missing my games, and thereby a bad hockey fan. ",Fri Apr 17 22:02:25 PDT 2009,English,45834,NO_QUERY,5393
5394,There was a plane crash in my neighborhood!!! ,Fri Apr 17 22:02:37 PDT 2009,English,70195,NO_QUERY,5394
5395,"@tojoha1 lol, well my sis scearmt every time! but we did that run yesterday and her nie hurts still and i wnat 2 scear her and he fell! ",Fri Apr 17 22:02:41 PDT 2009,English,55879,NO_QUERY,5395
5396,"Oh and to top it off, my sciatica is acting up again. I think it's from wearing my creepers 2 weeks ago. ",Fri Apr 17 22:02:42 PDT 2009,English,84748,NO_QUERY,5396
5397,http://twitpic.com/3i6lu - boo for it disappearing ,Fri Apr 17 22:02:44 PDT 2009,English,34456,NO_QUERY,5397
5398,"Apparently I was wrong, you cannot do it St. Louis ",Fri Apr 17 22:02:45 PDT 2009,English,52684,NO_QUERY,5398
5399,my friend says ur gay stupid jonas brothers ,Fri Apr 17 22:02:47 PDT 2009,English,6209,NO_QUERY,5399
5400,"Summer cannot come fast enough! Unfortunately, I don't think I've ever had more obstacles separate me from warm weather and relaxation! ",Fri Apr 17 22:04:50 PDT 2009,English,9792,NO_QUERY,5400
5401,I had to buy a new charger for my iBook ,Fri Apr 17 22:04:57 PDT 2009,English,72880,NO_QUERY,5401
5402,"is watching oprah talk about twitter, i swore i wouldnt get one and i finally gave in ",Fri Apr 17 22:05:01 PDT 2009,English,81753,NO_QUERY,5402
5403,"@KayRupp Kay, that is NOT my film   it is a 7 y/o TV show...fyi!!",Fri Apr 17 22:05:02 PDT 2009,English,78134,NO_QUERY,5403
5404,I'm tired of my job ,Fri Apr 17 22:05:04 PDT 2009,English,42043,NO_QUERY,5404
5405,oh no morning.!! suppose i better get ready for work   ,Fri Apr 17 22:05:05 PDT 2009,English,14518,NO_QUERY,5405
5406,"@vanny114 he taught me everything I know.. LOL, jk. I'm ready to leave wrk. I'm doing my deposit and the comp. Crashed.. ",Fri Apr 17 22:05:08 PDT 2009,English,85906,NO_QUERY,5406
5407,I'm on my phone and it won't let me send a message from my phone ,Fri Apr 17 22:05:06 PDT 2009,English,106131,NO_QUERY,5407
5408,"goin to bed to start, what I'm assuming is going to be a short weekend ",Fri Apr 17 22:05:08 PDT 2009,English,98213,NO_QUERY,5408
5409,@nancyalexandria LOL im trying to be too but for basktball but idk i like it  sometimes LOL ,Fri Apr 17 22:05:11 PDT 2009,English,27415,NO_QUERY,5409
5410,"@all_stars_fade, I'm lame! I forgot to tell ya about her appt! It went well, he's growing so fast! Got her 2nd HEP shot  but all is well!",Fri Apr 17 22:05:15 PDT 2009,English,28576,NO_QUERY,5410
5411,I am amazed that my bro @SkateGabe knows what GPS stands for...I feel ashamed ,Fri Apr 17 22:05:20 PDT 2009,English,37509,NO_QUERY,5411
5412,I think the car buying experience is making me sick. ,Fri Apr 17 22:05:22 PDT 2009,English,46212,NO_QUERY,5412
5413,@thewesleychan Major hardcore studying for finals next week  Did u go shopping? I know they got a good outlet in Portland that has Puma!,Fri Apr 17 22:05:22 PDT 2009,English,76715,NO_QUERY,5413
5414,@joeypage joey  we heard from her. please check your messages. Karyn sent you a message of what she said.we're calling for help. its bad.,Fri Apr 17 22:05:27 PDT 2009,English,31387,NO_QUERY,5414
5415,@cheeriokeeper I work for a lot of photographers and what to learn the ropes...just can't afford one yet ,Fri Apr 17 22:05:26 PDT 2009,English,15983,NO_QUERY,5415
5416,So sleepy. Friday night was ruined by a stupid shift @ work tmrow ,Fri Apr 17 22:05:26 PDT 2009,English,29354,NO_QUERY,5416
5417,I want to go to Ikea! Why does it have to be so far away? ,Fri Apr 17 22:05:30 PDT 2009,English,97133,NO_QUERY,5417
5418,hates goodbyes. ,Fri Apr 17 22:05:30 PDT 2009,English,57312,NO_QUERY,5418
5419,"i feel really crappy. i hope i'm not getting sick, i have a full day ahead of me tomorrow. ",Fri Apr 17 22:05:33 PDT 2009,English,20259,NO_QUERY,5419
5420,@showbiz_cousin is this unemployment related? ,Fri Apr 17 22:05:36 PDT 2009,English,105618,NO_QUERY,5420
5421,@Anna_bar lucky!!! I went to a funeral  than staired at the wall all day my phns my only entertainment,Fri Apr 17 22:05:37 PDT 2009,English,64439,NO_QUERY,5421
5422,@Juicet1n how'd you know? -sniffle ,Fri Apr 17 22:05:38 PDT 2009,English,47732,NO_QUERY,5422
5423,"and now, to work. ",Fri Apr 17 22:05:41 PDT 2009,English,7741,NO_QUERY,5423
5424,"Had one commuting crisis of note today, though - had a Catastrophic Squeaky Hula Girl Failure! (see http://tinyurl.com/chrcru )  ",Fri Apr 17 22:05:46 PDT 2009,English,30920,NO_QUERY,5424
5425,Hahahahaha! So @MsLindseyAnn won't try my adios motherfucker.. Sad times  it tastes sooo good!,Fri Apr 17 22:05:47 PDT 2009,English,65640,NO_QUERY,5425
5426,@bm_house Wish I was playing cs too. ,Fri Apr 17 22:05:54 PDT 2009,English,122462,NO_QUERY,5426
5427,The bride's father just gave me &amp; my phone an evil/unfollow look  have to hide phone for few minutes after this update ,Fri Apr 17 22:05:55 PDT 2009,English,67796,NO_QUERY,5427
5428,Wow......I miss Strokes.....so much right now.....but why? I miss those funny stories he'd tell me bout his trips. ,Fri Apr 17 22:05:57 PDT 2009,English,88486,NO_QUERY,5428
5429,time for bed. im mad thirsty though. boring day ahead of me. no bootz til next sunday. arrrrrrrrr!  whats an explora to do?,Fri Apr 17 22:06:01 PDT 2009,English,32629,NO_QUERY,5429
5430,WANT MOOOOOOOOORE      #asot400,Fri Apr 17 22:06:04 PDT 2009,English,73633,NO_QUERY,5430
5431,@meaganlloyd my phone didnt get that message you sent me ,Fri Apr 17 22:06:08 PDT 2009,English,13932,NO_QUERY,5431
5432,"Ok, I didn't make it to Coffea   Tomorrow, after work I'll be stopping in.",Fri Apr 17 22:06:18 PDT 2009,English,18146,NO_QUERY,5432
5433,I wish I could go to the Jazz Festival this weekend.. ,Fri Apr 17 22:06:20 PDT 2009,English,7521,NO_QUERY,5433
5434,i was experimented on by an alien  .... No un necessary probing though... luckily,Fri Apr 17 22:06:20 PDT 2009,English,33832,NO_QUERY,5434
5435,ate bean and cheese dip and tacos for dinner... sleeping next to steve will be stinky ,Fri Apr 17 22:06:23 PDT 2009,English,6353,NO_QUERY,5435
5436,my alarm is set to go off in three and a half hours ,Fri Apr 17 22:06:27 PDT 2009,English,35718,NO_QUERY,5436
5437,Yayyyyy day 1 of coachella almost over. So tired ,Fri Apr 17 22:06:31 PDT 2009,English,98102,NO_QUERY,5437
5438,"oh no, shit, reneging, i really like the last track on the new yyy ",Fri Apr 17 22:06:31 PDT 2009,English,12137,NO_QUERY,5438
5439,goodnight all...workin late tomorrow then movin the next four days!! so blessed to have amazing people in my life...missin my sweets ,Fri Apr 17 22:06:32 PDT 2009,English,119630,NO_QUERY,5439
5440,@wwu_sarah  so sad to here you so sad of late...i anxiously await are reuniting,Fri Apr 17 22:06:34 PDT 2009,English,14970,NO_QUERY,5440
5441,Won't be home in time for most of #sll ,Fri Apr 17 22:06:36 PDT 2009,English,78737,NO_QUERY,5441
5442,is going to bed early b/c i have work tomorrow ,Fri Apr 17 22:06:37 PDT 2009,English,72298,NO_QUERY,5442
5443,@WarrenAndrew I miss them too..  Those were the best!,Fri Apr 17 22:06:37 PDT 2009,English,24611,NO_QUERY,5443
5444,@Ivonnebrok thanks! Pms suck! ,Fri Apr 17 22:06:46 PDT 2009,English,20162,NO_QUERY,5444
5445,winkler tomo! have to get up at 6 ,Fri Apr 17 22:06:50 PDT 2009,English,32771,NO_QUERY,5445
5446,@GabrielSaporta i couldn't make it out to see you guys tonight; mega bummed  hope it was a good show though! i'll see y'all next time.,Fri Apr 17 22:06:54 PDT 2009,English,78326,NO_QUERY,5446
5447,I don't understand why some of the best people in the world are thrown to the ground by evil... I wish life was fair to all who are good ,Fri Apr 17 22:06:55 PDT 2009,English,89018,NO_QUERY,5447
5448,My dislocated toe has decided to redislocate itself so now its reverse dislocated . And it hurts . ,Fri Apr 17 22:06:56 PDT 2009,English,94821,NO_QUERY,5448
5449,"Saturday morning promotion: if there was only one firefox plugin, it should be http://www.feedly.com (but it eats up my life ",Fri Apr 17 22:07:08 PDT 2009,English,70801,NO_QUERY,5449
5450,"@benjorg Benny, when is AFS gonna start touring again!? I miss all of you!! ",Fri Apr 17 22:07:09 PDT 2009,English,10564,NO_QUERY,5450
5451,@kristinepratt Pacing is definitely everything. I need to do better with protecting my weekends though. ,Fri Apr 17 22:07:10 PDT 2009,English,27376,NO_QUERY,5451
5452,just dropped kayla off.  I luh dat gurl,Fri Apr 17 22:07:11 PDT 2009,English,77614,NO_QUERY,5452
5453,Day 1 of the MS150 cancelled!  And no camping in La Grange.    All I want to do is ride.,Fri Apr 17 22:07:19 PDT 2009,English,13972,NO_QUERY,5453
5454,@killerwhaletank we need to remember to get flowers on Sunday morning. ,Fri Apr 17 22:07:21 PDT 2009,English,82923,NO_QUERY,5454
