score_id,tweet_id,score_value,model_used,analyzed_at,confidence,category_id
5333,5333,0,7,2 / 26 / 2015,10,5333
5334,5334,0,4,6 / 2 / 2001,7,5334
5335,5335,0,3,5 / 4 / 2023,8,5335
5336,5336,0,5,3 / 19 / 1989,4,5336
5337,5337,0,4,1 / 27 / 2002,5,5337
5338,5338,0,2,7 / 27 / 2022,0,5338
5339,5339,0,1,9 / 8 / 1994,9,5339
5340,5340,0,2,4 / 21 / 1987,1,5340
5341,5341,0,7,3 / 17 / 2018,7,5341
5342,5342,0,7,4 / 27 / 1990,6,5342
5343,5343,0,7,8 / 15 / 1998,8,5343
5344,5344,0,0,7 / 8 / 1985,4,5344
5345,5345,0,7,10 / 9 / 2005,10,5345
5346,5346,0,3,1 / 4 / 2000,0,5346
5347,5347,0,6,9 / 8 / 1990,10,5347
5348,5348,0,5,5 / 26 / 2006,8,5348
5349,5349,0,7,6 / 20 / 1986,5,5349
5350,5350,0,3,6 / 27 / 2005,9,5350
5351,5351,0,5,7 / 10 / 2013,10,5351
5352,5352,0,4,8 / 14 / 2015,4,5352
5353,5353,0,7,10 / 12 / 2018,3,5353
5354,5354,0,6,5 / 3 / 1996,8,5354
5355,5355,0,5,4 / 22 / 1988,2,5355
5356,5356,0,1,9 / 8 / 1988,0,5356
5357,5357,0,7,4 / 18 / 2013,10,5357
5358,5358,0,1,11 / 10 / 1992,9,5358
5359,5359,0,0,3 / 9 / 2008,9,5359
5360,5360,0,4,3 / 6 / 1986,6,5360
5361,5361,0,7,11 / 27 / 2003,8,5361
5362,5362,0,4,1 / 5 / 1992,2,5362
5363,5363,0,3,4 / 14 / 2015,8,5363
5364,5364,0,4,8 / 12 / 1991,2,5364
5365,5365,0,7,1 / 12 / 2016,3,5365
5366,5366,0,3,11 / 19 / 2016,1,5366
5367,5367,0,0,7 / 14 / 2005,6,5367
5368,5368,0,2,9 / 11 / 2009,4,5368
5369,5369,0,3,8 / 2 / 2020,6,5369
5370,5370,0,6,6 / 18 / 2005,6,5370
5371,5371,0,5,8 / 11 / 2015,4,5371
5372,5372,0,1,1 / 3 / 1991,6,5372
5373,5373,0,5,7 / 17 / 2016,5,5373
5374,5374,0,2,8 / 18 / 1994,6,5374
5375,5375,0,2,3 / 27 / 1996,8,5375
5376,5376,0,7,2 / 19 / 1994,0,5376
5377,5377,0,1,1 / 3 / 2022,10,5377
5378,5378,0,0,5 / 12 / 2021,3,5378
5379,5379,0,0,10 / 20 / 2010,7,5379
5380,5380,0,0,3 / 27 / 2000,8,5380
5381,5381,0,2,6 / 6 / 2010,0,5381
5382,5382,0,1,7 / 5 / 1988,9,5382
5383,5383,0,4,4 / 2 / 2016,4,5383
5384,5384,0,1,11 / 7 / 2016,5,5384
5385,5385,0,0,4 / 20 / 2020,10,5385
5386,5386,0,4,4 / 20 / 2007,9,5386
5387,5387,0,5,7 / 7 / 2025,2,5387
5388,5388,0,7,8 / 8 / 1997,8,5388
5389,5389,0,7,7 / 25 / 2024,0,5389
5390,5390,0,6,8 / 17 / 2007,5,5390
5391,5391,0,7,8 / 18 / 2020,5,5391
5392,5392,0,2,2 / 26 / 1986,9,5392
5393,5393,0,6,5 / 19 / 2004,9,5393
5394,5394,0,1,7 / 10 / 2000,8,5394
5395,5395,0,4,9 / 24 / 1990,10,5395
5396,5396,0,3,4 / 6 / 1984,1,5396
5397,5397,0,5,3 / 2 / 2021,8,5397
5398,5398,0,5,9 / 26 / 1990,4,5398
5399,5399,0,1,11 / 26 / 2015,5,5399
5400,5400,0,4,11 / 22 / 1987,7,5400
5401,5401,0,1,4 / 15 / 2001,7,5401
5402,5402,0,6,4 / 10 / 1995,6,5402
5403,5403,0,2,11 / 26 / 1993,8,5403
5404,5404,0,1,7 / 9 / 1990,1,5404
5405,5405,0,6,5 / 9 / 2023,6,5405
5406,5406,0,1,1 / 26 / 2012,7,5406
5407,5407,0,3,2 / 20 / 2000,10,5407
5408,5408,0,2,9 / 9 / 1994,6,5408
5409,5409,0,7,6 / 26 / 2018,2,5409
5410,5410,0,3,4 / 1 / 2005,10,5410
5411,5411,0,7,5 / 14 / 2022,7,5411
5412,5412,0,5,7 / 4 / 1996,4,5412
5413,5413,0,1,1 / 21 / 1990,4,5413
5414,5414,0,1,1 / 13 / 1991,10,5414
5415,5415,0,0,6 / 26 / 1989,6,5415
5416,5416,0,7,9 / 27 / 1998,7,5416
5417,5417,0,5,8 / 26 / 2011,6,5417
5418,5418,0,0,11 / 27 / 2021,0,5418
5419,5419,0,0,10 / 17 / 1984,10,5419
5420,5420,0,7,5 / 22 / 1994,10,5420
5421,5421,0,1,11 / 7 / 2025,7,5421
5422,5422,0,0,4 / 2 / 2014,4,5422
5423,5423,0,7,6 / 19 / 1995,3,5423
5424,5424,0,6,2 / 25 / 2000,5,5424
5425,5425,0,4,2 / 19 / 2018,10,5425
5426,5426,0,7,8 / 21 / 2013,5,5426
5427,5427,0,6,5 / 26 / 2001,10,5427
5428,5428,0,5,10 / 4 / 2017,1,5428
5429,5429,0,4,6 / 16 / 2017,8,5429
5430,5430,0,1,10 / 16 / 2023,7,5430
5431,5431,0,0,6 / 21 / 2001,8,5431
5432,5432,0,3,5 / 9 / 2020,3,5432
5433,5433,0,2,4 / 8 / 2024,10,5433
5434,5434,0,3,10 / 6 / 2022,2,5434
5435,5435,0,1,7 / 11 / 2014,3,5435
5436,5436,0,7,3 / 2 / 2002,1,5436
5437,5437,0,5,11 / 12 / 1996,10,5437
5438,5438,0,0,9 / 4 / 2007,9,5438
5439,5439,0,1,11 / 15 / 2022,6,5439
5440,5440,0,1,8 / 18 / 2007,1,5440
5441,5441,0,0,8 / 4 / 2021,7,5441
5442,5442,0,7,8 / 1 / 1984,10,5442
5443,5443,0,4,7 / 24 / 2011,10,5443
5444,5444,0,1,1 / 24 / 1989,6,5444
5445,5445,0,0,10 / 9 / 2017,8,5445
5446,5446,0,5,6 / 9 / 2002,6,5446
5447,5447,0,5,1 / 1 / 1992,3,5447
5448,5448,0,4,1 / 24 / 2012,3,5448
5449,5449,0,0,3 / 19 / 2004,6,5449
5450,5450,0,1,7 / 18 / 2014,9,5450
5451,5451,0,6,11 / 20 / 2014,8,5451
5452,5452,0,1,11 / 8 / 2002,0,5452
5453,5453,0,3,5 / 15 / 1986,10,5453
5454,5454,0,4,5 / 19 / 1987,2,5454
5455,5455,0,7,10 / 1 / 1986,7,5455
5456,5456,0,1,6 / 4 / 1987,8,5456
5457,5457,0,5,5 / 26 / 1984,10,5457
5458,5458,0,0,9 / 16 / 2015,5,5458
5459,5459,0,6,2 / 6 / 2008,3,5459
5460,5460,0,2,3 / 25 / 1993,6,5460
5461,5461,0,5,11 / 25 / 1990,10,5461
5462,5462,0,5,1 / 12 / 2016,1,5462
5463,5463,0,4,6 / 9 / 2002,7,5463
5464,5464,0,2,11 / 1 / 2025,1,5464
5465,5465,0,2,11 / 22 / 2011,2,5465
5466,5466,0,7,7 / 17 / 2016,3,5466
5467,5467,0,2,5 / 10 / 1999,5,5467
5468,5468,0,6,10 / 24 / 2011,6,5468
5469,5469,0,5,6 / 19 / 2016,7,5469
5470,5470,0,1,9 / 25 / 2022,5,5470
5471,5471,0,3,8 / 11 / 2024,5,5471
5472,5472,0,5,1 / 8 / 2003,1,5472
5473,5473,0,4,6 / 16 / 1998,6,5473
5474,5474,0,2,11 / 26 / 1998,1,5474
5475,5475,0,4,10 / 17 / 2001,7,5475
5476,5476,0,7,5 / 6 / 2009,5,5476
5477,5477,0,5,4 / 6 / 2022,0,5477
5478,5478,0,5,6 / 13 / 2002,8,5478
5479,5479,0,5,8 / 5 / 1985,5,5479
5480,5480,0,2,7 / 4 / 1994,10,5480
5481,5481,0,6,5 / 3 / 2020,3,5481
5482,5482,0,4,10 / 19 / 2002,2,5482
5483,5483,0,0,1 / 17 / 2025,9,5483
5484,5484,0,2,1 / 19 / 2009,3,5484
5485,5485,0,6,9 / 21 / 2007,4,5485
5486,5486,0,4,1 / 10 / 1993,0,5486
5487,5487,0,0,4 / 5 / 1988,4,5487
5488,5488,0,2,7 / 26 / 1991,8,5488
5489,5489,0,2,2 / 5 / 2022,10,5489
5490,5490,0,5,8 / 27 / 1996,7,5490
5491,5491,0,6,2 / 20 / 1987,7,5491
5492,5492,0,4,9 / 27 / 2017,3,5492
5493,5493,0,0,3 / 8 / 1990,6,5493
5494,5494,0,3,6 / 14 / 2007,6,5494
5495,5495,0,4,9 / 18 / 1985,5,5495
5496,5496,0,4,7 / 3 / 2017,1,5496
5497,5497,0,1,6 / 13 / 2002,2,5497
5498,5498,0,1,5 / 16 / 2011,1,5498
5499,5499,0,1,5 / 17 / 1994,2,5499
5500,5500,0,1,5 / 7 / 2009,7,5500
5501,5501,0,1,8 / 1 / 2022,5,5501
5502,5502,0,6,10 / 16 / 2001,5,5502
5503,5503,0,2,4 / 16 / 1984,9,5503
5504,5504,0,0,8 / 8 / 2009,6,5504
5505,5505,0,0,1 / 10 / 1995,10,5505
5506,5506,0,2,3 / 18 / 2005,4,5506
5507,5507,0,7,2 / 4 / 1988,10,5507
5508,5508,0,7,9 / 17 / 1996,1,5508
5509,5509,0,3,6 / 10 / 2023,8,5509
5510,5510,0,2,8 / 16 / 1995,1,5510
5511,5511,0,0,8 / 11 / 2000,7,5511
5512,5512,0,6,10 / 19 / 2019,9,5512
5513,5513,0,6,8 / 23 / 2005,10,5513
5514,5514,0,5,1 / 20 / 2015,5,5514
5515,5515,0,3,3 / 20 / 2003,10,5515
5516,5516,0,3,11 / 18 / 2009,0,5516
5517,5517,0,6,4 / 12 / 2007,6,5517
5518,5518,0,6,7 / 17 / 2024,8,5518
5519,5519,0,2,10 / 16 / 2015,9,5519
5520,5520,0,1,2 / 26 / 2016,4,5520
5521,5521,0,4,7 / 20 / 2024,6,5521
5522,5522,0,7,7 / 17 / 1998,8,5522
5523,5523,0,1,4 / 10 / 2010,4,5523
5524,5524,0,4,5 / 20 / 1990,1,5524
5525,5525,0,3,4 / 19 / 1998,8,5525
5526,5526,0,1,6 / 4 / 2025,6,5526
5527,5527,0,2,4 / 5 / 1998,1,5527
5528,5528,0,6,6 / 23 / 2015,1,5528
5529,5529,0,7,5 / 1 / 2020,2,5529
5530,5530,0,0,4 / 21 / 1995,6,5530
5531,5531,0,6,6 / 16 / 2003,7,5531
5532,5532,0,6,10 / 25 / 2018,1,5532
5533,5533,0,0,11 / 1 / 2018,2,5533
5534,5534,0,1,4 / 4 / 2007,9,5534
5535,5535,0,2,5 / 21 / 2010,3,5535
5536,5536,0,6,4 / 15 / 2017,3,5536
5537,5537,0,1,2 / 2 / 1998,9,5537
5538,5538,0,2,3 / 25 / 2020,7,5538
5539,5539,0,3,7 / 27 / 2024,6,5539
5540,5540,0,0,9 / 9 / 2003,9,5540
5541,5541,0,2,4 / 20 / 1992,10,5541
5542,5542,0,7,3 / 13 / 2007,2,5542
5543,5543,0,7,3 / 6 / 1987,6,5543
5544,5544,0,7,7 / 4 / 2024,1,5544
5545,5545,0,2,2 / 21 / 1987,1,5545
5546,5546,0,0,2 / 9 / 2021,0,5546
5547,5547,0,6,2 / 11 / 1998,7,5547
5548,5548,0,4,11 / 23 / 1997,2,5548
5549,5549,0,0,6 / 22 / 2021,8,5549
5550,5550,0,4,5 / 27 / 2001,5,5550
5551,5551,0,4,3 / 25 / 2024,7,5551
5552,5552,0,2,11 / 10 / 2023,0,5552
5553,5553,0,2,6 / 11 / 2006,4,5553
5554,5554,0,5,1 / 14 / 1990,1,5554
5555,5555,0,1,5 / 15 / 2008,8,5555
5556,5556,0,1,4 / 2 / 2017,6,5556
5557,5557,0,2,11 / 10 / 1991,10,5557
5558,5558,0,6,9 / 23 / 1996,2,5558
5559,5559,0,2,7 / 27 / 1984,2,5559
5560,5560,0,3,6 / 3 / 2016,5,5560
5561,5561,0,0,8 / 18 / 2011,3,5561
5562,5562,0,2,11 / 3 / 2009,7,5562
5563,5563,0,6,1 / 21 / 1993,8,5563
5564,5564,0,3,11 / 19 / 1992,5,5564
5565,5565,0,7,5 / 7 / 2022,5,5565
5566,5566,0,5,10 / 1 / 1987,4,5566
5567,5567,0,6,9 / 26 / 1996,7,5567
5568,5568,0,1,3 / 23 / 2009,3,5568
5569,5569,0,4,2 / 23 / 2001,1,5569
5570,5570,0,6,11 / 26 / 1988,1,5570
5571,5571,0,4,2 / 5 / 2020,7,5571
5572,5572,0,1,7 / 14 / 2001,9,5572
5573,5573,0,2,10 / 11 / 1999,2,5573
5574,5574,0,5,11 / 25 / 2018,1,5574
5575,5575,0,4,10 / 4 / 1993,0,5575
5576,5576,0,3,8 / 5 / 2006,5,5576
5577,5577,0,5,5 / 2 / 1995,9,5577
5578,5578,0,4,3 / 12 / 2010,0,5578
5579,5579,0,2,5 / 3 / 2016,1,5579
5580,5580,0,1,7 / 2 / 1991,3,5580
5581,5581,0,4,1 / 18 / 1986,2,5581
5582,5582,0,4,7 / 4 / 2008,7,5582
5583,5583,0,3,2 / 18 / 2012,4,5583
5584,5584,0,2,7 / 4 / 2006,1,5584
5585,5585,0,3,1 / 12 / 2019,10,5585
5586,5586,0,2,6 / 23 / 1993,7,5586
5587,5587,0,5,8 / 1 / 2001,0,5587
5588,5588,0,7,3 / 27 / 1993,4,5588
5589,5589,0,3,3 / 25 / 1987,4,5589
5590,5590,0,3,6 / 20 / 2007,2,5590
5591,5591,0,6,9 / 10 / 1996,5,5591
5592,5592,0,2,3 / 23 / 2023,6,5592
5593,5593,0,1,5 / 14 / 1997,4,5593
5594,5594,0,1,2 / 8 / 2015,0,5594
5595,5595,0,1,11 / 13 / 2018,1,5595
5596,5596,0,7,1 / 2 / 1997,7,5596
5597,5597,0,7,7 / 17 / 1994,5,5597
5598,5598,0,2,8 / 23 / 1999,8,5598
5599,5599,0,4,1 / 5 / 2007,2,5599
5600,5600,0,1,5 / 18 / 2016,5,5600
5601,5601,0,5,1 / 17 / 1984,3,5601
5602,5602,0,4,2 / 14 / 2010,7,5602
5603,5603,0,4,5 / 25 / 2025,4,5603
5604,5604,0,4,8 / 16 / 1996,5,5604
5605,5605,0,6,7 / 25 / 2017,1,5605
5606,5606,0,6,10 / 1 / 2009,3,5606
5607,5607,0,2,5 / 14 / 2009,2,5607
5608,5608,0,5,2 / 4 / 2022,6,5608
5609,5609,0,2,4 / 7 / 2017,2,5609
5610,5610,0,0,5 / 19 / 2008,2,5610
5611,5611,0,3,11 / 9 / 1998,6,5611
5612,5612,0,0,11 / 27 / 2022,2,5612
5613,5613,0,2,2 / 26 / 2007,3,5613
5614,5614,0,6,6 / 13 / 1996,7,5614
5615,5615,0,4,7 / 10 / 2020,7,5615
5616,5616,0,4,2 / 20 / 1985,8,5616
5617,5617,0,1,10 / 24 / 2007,10,5617
5618,5618,0,2,1 / 6 / 1998,6,5618
5619,5619,0,5,8 / 20 / 1994,0,5619
5620,5620,0,2,8 / 1 / 2013,3,5620
5621,5621,0,1,3 / 13 / 2008,9,5621
5622,5622,0,5,6 / 12 / 1990,8,5622
5623,5623,0,1,6 / 3 / 1998,3,5623
5624,5624,0,7,4 / 1 / 1984,3,5624
5625,5625,0,4,11 / 21 / 2014,9,5625
5626,5626,0,1,10 / 2 / 2024,10,5626
5627,5627,0,3,6 / 10 / 1985,7,5627
5628,5628,0,6,10 / 4 / 1987,7,5628
5629,5629,0,0,8 / 1 / 2023,6,5629
5630,5630,0,1,2 / 9 / 1989,9,5630
5631,5631,0,0,7 / 9 / 1987,4,5631
5632,5632,0,2,9 / 24 / 2009,0,5632
5633,5633,0,6,6 / 8 / 2012,7,5633
5634,5634,0,4,5 / 2 / 1987,8,5634
5635,5635,0,7,8 / 26 / 2006,8,5635
5636,5636,0,4,4 / 23 / 1998,2,5636
5637,5637,0,3,1 / 18 / 2009,10,5637
5638,5638,0,4,5 / 12 / 1993,0,5638
5639,5639,0,4,10 / 6 / 1989,4,5639
5640,5640,0,2,5 / 9 / 1991,7,5640
5641,5641,0,1,3 / 18 / 2013,10,5641
5642,5642,0,2,4 / 11 / 1985,8,5642
5643,5643,0,0,8 / 26 / 2002,5,5643
5644,5644,0,2,9 / 23 / 2007,10,5644
5645,5645,0,7,2 / 14 / 2025,4,5645
5646,5646,0,5,4 / 20 / 2005,2,5646
5647,5647,0,7,10 / 14 / 1988,7,5647
5648,5648,0,2,6 / 15 / 1986,10,5648
5649,5649,0,1,1 / 6 / 2013,6,5649
5650,5650,0,3,10 / 10 / 2022,0,5650
5651,5651,0,2,7 / 25 / 1990,9,5651
5652,5652,0,0,3 / 1 / 2007,3,5652
5653,5653,0,3,3 / 17 / 1991,5,5653
5654,5654,0,0,6 / 13 / 2001,7,5654
5655,5655,0,5,4 / 27 / 2004,2,5655
5656,5656,0,6,3 / 3 / 1984,4,5656
5657,5657,0,7,10 / 26 / 2010,7,5657
5658,5658,0,4,10 / 26 / 1991,8,5658
5659,5659,0,7,3 / 11 / 2023,4,5659
5660,5660,0,0,8 / 22 / 2003,6,5660
5661,5661,0,3,4 / 7 / 2000,0,5661
5662,5662,0,4,11 / 12 / 2018,9,5662
5663,5663,0,5,6 / 25 / 1989,6,5663
5664,5664,0,4,10 / 20 / 1992,9,5664
5665,5665,0,7,10 / 20 / 1986,5,5665
5666,5666,0,1,10 / 11 / 2018,0,5666
5667,5667,0,2,2 / 10 / 2016,9,5667
5668,5668,0,5,8 / 6 / 2010,0,5668
5669,5669,0,3,1 / 5 / 2023,7,5669
5670,5670,0,3,6 / 20 / 2007,6,5670
5671,5671,0,0,7 / 9 / 2005,0,5671
5672,5672,0,5,5 / 20 / 2012,2,5672
5673,5673,0,4,6 / 16 / 1998,2,5673
5674,5674,0,6,6 / 11 / 2008,7,5674
5675,5675,0,3,2 / 20 / 2001,6,5675
5676,5676,0,2,6 / 2 / 2019,1,5676
5677,5677,0,4,5 / 7 / 2013,6,5677
5678,5678,0,4,9 / 21 / 1996,2,5678
5679,5679,0,4,7 / 7 / 1986,5,5679
5680,5680,0,3,10 / 19 / 2007,6,5680
5681,5681,0,5,4 / 24 / 1997,6,5681
5682,5682,0,4,2 / 11 / 2002,1,5682
5683,5683,0,7,9 / 19 / 2004,7,5683
5684,5684,0,0,9 / 21 / 1991,9,5684
5685,5685,0,0,7 / 19 / 1997,4,5685
5686,5686,0,6,8 / 25 / 2006,1,5686
5687,5687,0,3,2 / 15 / 2008,3,5687
5688,5688,0,2,2 / 4 / 1999,9,5688
5689,5689,0,6,10 / 11 / 2000,1,5689
5690,5690,0,2,1 / 3 / 2014,4,5690
5691,5691,0,2,4 / 3 / 2025,3,5691
5692,5692,0,1,10 / 8 / 2017,2,5692
5693,5693,0,6,9 / 12 / 2021,0,5693
5694,5694,0,0,1 / 3 / 2020,7,5694
5695,5695,0,6,6 / 24 / 1995,6,5695
5696,5696,0,3,5 / 14 / 1991,3,5696
5697,5697,0,4,5 / 17 / 2014,7,5697
5698,5698,0,5,7 / 14 / 2018,9,5698
5699,5699,0,4,7 / 22 / 2020,0,5699
5700,5700,0,4,6 / 17 / 2009,0,5700
5701,5701,0,4,8 / 17 / 1985,4,5701
5702,5702,0,4,6 / 24 / 2021,2,5702
5703,5703,0,7,8 / 11 / 2013,6,5703
5704,5704,0,3,4 / 11 / 2009,4,5704
5705,5705,0,0,10 / 20 / 1984,10,5705
5706,5706,0,3,2 / 10 / 2016,4,5706
5707,5707,0,1,7 / 25 / 2014,5,5707
5708,5708,0,1,9 / 21 / 2014,3,5708
5709,5709,0,0,4 / 2 / 2021,2,5709
5710,5710,0,6,6 / 3 / 2012,3,5710
5711,5711,0,1,1 / 3 / 2009,8,5711
5712,5712,0,3,1 / 21 / 2011,1,5712
5713,5713,0,7,9 / 24 / 2008,6,5713
5714,5714,0,4,8 / 5 / 1999,0,5714
5715,5715,0,7,5 / 27 / 2013,10,5715
5716,5716,0,7,8 / 24 / 2013,9,5716
5717,5717,0,6,8 / 21 / 2013,5,5717
5718,5718,0,0,8 / 22 / 2009,6,5718
5719,5719,0,1,7 / 13 / 2011,8,5719
5720,5720,0,2,8 / 19 / 1993,5,5720
5721,5721,0,5,2 / 16 / 2009,3,5721
5722,5722,0,5,2 / 24 / 2003,5,5722
5723,5723,0,4,6 / 13 / 1988,10,5723
5724,5724,0,1,3 / 19 / 1994,3,5724
5725,5725,0,3,6 / 19 / 1993,9,5725
5726,5726,0,1,10 / 10 / 1996,8,5726
5727,5727,0,7,1 / 27 / 1991,4,5727
5728,5728,0,5,6 / 22 / 2013,8,5728
5729,5729,0,4,10 / 22 / 2003,1,5729
5730,5730,0,0,6 / 21 / 2013,1,5730
5731,5731,0,7,5 / 22 / 1990,10,5731
5732,5732,0,7,9 / 3 / 1990,6,5732
5733,5733,0,1,2 / 9 / 2006,7,5733
5734,5734,0,5,1 / 25 / 2016,2,5734
5735,5735,0,5,6 / 19 / 2025,4,5735
5736,5736,0,1,11 / 10 / 2005,0,5736
5737,5737,0,3,8 / 13 / 2021,2,5737
5738,5738,0,4,5 / 26 / 2006,8,5738
5739,5739,0,7,8 / 17 / 2022,5,5739
5740,5740,0,7,3 / 15 / 2024,5,5740
5741,5741,0,7,11 / 23 / 2015,5,5741
5742,5742,0,5,5 / 16 / 1997,3,5742
5743,5743,0,7,7 / 5 / 2003,4,5743
5744,5744,0,5,2 / 7 / 1987,2,5744
5745,5745,0,3,1 / 6 / 2013,0,5745
5746,5746,0,2,10 / 23 / 1985,6,5746
5747,5747,0,3,3 / 25 / 1989,3,5747
5748,5748,0,2,5 / 19 / 2019,2,5748
5749,5749,0,0,8 / 1 / 2006,7,5749
5750,5750,0,5,8 / 18 / 2014,5,5750
5751,5751,0,3,6 / 10 / 2016,10,5751
5752,5752,0,1,6 / 23 / 2019,9,5752
5753,5753,0,4,6 / 12 / 1992,4,5753
5754,5754,0,2,10 / 23 / 1995,3,5754
5755,5755,0,3,3 / 6 / 2015,8,5755
5756,5756,0,2,7 / 14 / 2024,1,5756
5757,5757,0,0,10 / 16 / 2002,5,5757
5758,5758,0,4,8 / 23 / 1992,4,5758
5759,5759,0,1,7 / 3 / 2001,10,5759
5760,5760,0,3,10 / 12 / 2023,4,5760
5761,5761,0,1,7 / 22 / 2017,2,5761
5762,5762,0,4,11 / 20 / 2012,3,5762
5763,5763,0,7,6 / 10 / 1994,10,5763
5764,5764,0,2,6 / 14 / 1986,2,5764
5765,5765,0,6,6 / 14 / 2008,6,5765
5766,5766,0,0,6 / 26 / 1993,6,5766
5767,5767,0,6,8 / 27 / 2022,5,5767
5768,5768,0,1,1 / 17 / 1995,2,5768
5769,5769,0,0,2 / 18 / 2017,5,5769
5770,5770,0,1,11 / 17 / 2005,8,5770
5771,5771,0,5,6 / 21 / 2011,6,5771
5772,5772,0,2,6 / 8 / 2018,8,5772
5773,5773,0,3,5 / 22 / 1986,6,5773
5774,5774,0,7,6 / 23 / 2004,8,5774
5775,5775,0,7,5 / 20 / 2014,3,5775
5776,5776,0,4,11 / 25 / 2009,0,5776
5777,5777,0,1,8 / 5 / 2025,9,5777
5778,5778,0,0,10 / 6 / 2015,4,5778
5779,5779,0,3,4 / 5 / 1985,10,5779
5780,5780,0,6,2 / 6 / 2002,0,5780
5781,5781,0,6,6 / 13 / 2009,6,5781
5782,5782,0,5,9 / 24 / 2005,8,5782
5783,5783,0,0,3 / 8 / 2008,5,5783
5784,5784,0,7,10 / 11 / 1995,10,5784
5785,5785,0,7,2 / 10 / 1996,1,5785
5786,5786,0,2,5 / 25 / 1986,1,5786
5787,5787,0,2,5 / 2 / 2017,8,5787
5788,5788,0,4,7 / 16 / 2016,3,5788
5789,5789,0,4,1 / 27 / 2002,1,5789
5790,5790,0,4,10 / 2 / 1992,10,5790
5791,5791,0,2,6 / 5 / 2008,2,5791
5792,5792,0,0,1 / 1 / 2002,3,5792
5793,5793,0,4,4 / 27 / 2012,0,5793
5794,5794,0,7,4 / 7 / 2017,6,5794
5795,5795,0,4,6 / 25 / 1998,5,5795
5796,5796,0,3,4 / 24 / 1991,2,5796
5797,5797,0,4,4 / 12 / 2018,8,5797
5798,5798,0,3,11 / 23 / 1988,5,5798
5799,5799,0,0,11 / 4 / 1990,10,5799
5800,5800,0,5,1 / 15 / 1999,7,5800
5801,5801,0,6,8 / 12 / 2013,8,5801
5802,5802,0,2,11 / 23 / 2024,1,5802
5803,5803,0,4,2 / 8 / 1991,3,5803
5804,5804,0,6,8 / 13 / 1993,10,5804
5805,5805,0,4,6 / 22 / 2005,1,5805
5806,5806,0,3,10 / 8 / 2004,7,5806
5807,5807,0,4,5 / 22 / 2001,0,5807
5808,5808,0,1,3 / 22 / 1993,9,5808
5809,5809,0,1,9 / 13 / 2013,0,5809
5810,5810,0,2,5 / 3 / 2003,10,5810
5811,5811,0,6,6 / 3 / 2017,0,5811
5812,5812,0,4,1 / 10 / 2024,8,5812
5813,5813,0,3,2 / 8 / 2019,9,5813
5814,5814,0,2,9 / 13 / 1994,0,5814
5815,5815,0,2,8 / 15 / 2025,1,5815
5816,5816,0,1,2 / 25 / 2017,1,5816
5817,5817,0,7,5 / 5 / 1999,1,5817
5818,5818,0,2,10 / 24 / 2010,3,5818
5819,5819,0,5,2 / 3 / 2021,4,5819
5820,5820,0,2,8 / 16 / 1999,7,5820
5821,5821,0,7,2 / 18 / 2006,5,5821
5822,5822,0,2,2 / 27 / 1990,7,5822
5823,5823,0,2,6 / 7 / 2021,3,5823
5824,5824,0,5,7 / 27 / 1994,7,5824
5825,5825,0,6,11 / 26 / 2008,8,5825
5826,5826,0,4,3 / 5 / 2017,4,5826
5827,5827,0,7,11 / 21 / 2003,3,5827
5828,5828,0,0,10 / 12 / 2001,0,5828
5829,5829,0,5,6 / 7 / 2010,7,5829
5830,5830,0,6,2 / 22 / 1987,5,5830
5831,5831,0,5,3 / 13 / 1985,4,5831
5832,5832,0,3,7 / 26 / 2012,2,5832
5833,5833,0,3,1 / 23 / 2000,10,5833
5834,5834,0,0,4 / 13 / 2014,5,5834
5835,5835,0,4,4 / 20 / 2005,0,5835
5836,5836,0,7,8 / 27 / 1984,3,5836
5837,5837,0,1,5 / 9 / 2016,0,5837
5838,5838,0,6,4 / 5 / 2011,0,5838
5839,5839,0,5,3 / 27 / 1994,6,5839
5840,5840,0,6,11 / 2 / 2023,2,5840
5841,5841,0,4,11 / 2 / 2009,4,5841
5842,5842,0,5,4 / 12 / 2025,7,5842
5843,5843,0,0,5 / 3 / 2020,2,5843
5844,5844,0,2,3 / 24 / 2003,6,5844
5845,5845,0,4,9 / 21 / 2025,5,5845
5846,5846,0,5,2 / 11 / 1994,2,5846
5847,5847,0,0,8 / 18 / 2002,1,5847
5848,5848,0,1,4 / 14 / 2017,2,5848
5849,5849,0,7,4 / 18 / 1985,6,5849
5850,5850,0,5,7 / 11 / 2022,8,5850
5851,5851,0,6,8 / 10 / 2010,2,5851
5852,5852,0,3,6 / 1 / 1997,0,5852
5853,5853,0,2,10 / 22 / 1990,2,5853
5854,5854,0,2,8 / 8 / 2015,0,5854
5855,5855,0,4,11 / 9 / 2023,10,5855
5856,5856,0,5,3 / 18 / 2019,10,5856
5857,5857,0,7,8 / 1 / 2015,9,5857
5858,5858,0,4,6 / 20 / 1999,1,5858
5859,5859,0,6,5 / 18 / 1995,3,5859
5860,5860,0,5,1 / 27 / 1985,10,5860
5861,5861,0,5,3 / 5 / 2020,1,5861
5862,5862,0,0,4 / 20 / 2016,9,5862
5863,5863,0,0,9 / 10 / 1984,8,5863
5864,5864,0,7,6 / 24 / 1992,9,5864
5865,5865,0,0,10 / 6 / 1987,7,5865
5866,5866,0,5,4 / 4 / 2025,8,5866
5867,5867,0,0,8 / 21 / 2022,2,5867
5868,5868,0,3,5 / 12 / 1992,6,5868
5869,5869,0,3,7 / 10 / 2004,8,5869
